Date Time,Level (inches),Flow (gpm),Site ID,Year
8/17/2015 5:55,0.072,0.003,SDR036,2015
8/17/2015 6:00,0.065,0.002,SDR036,2015
8/17/2015 6:05,0.058,0.002,SDR036,2015
8/17/2015 6:10,0.052,0.001,SDR036,2015
8/17/2015 6:15,0.047,0.001,SDR036,2015
8/17/2015 6:20,0.042,0.001,SDR036,2015
8/17/2015 6:25,0.039,0.001,SDR036,2015
8/17/2015 6:30,0.036,0.001,SDR036,2015
8/17/2015 6:35,0.032,0,SDR036,2015
8/17/2015 6:40,0.029,0,SDR036,2015
8/17/2015 6:45,0.026,0,SDR036,2015
8/17/2015 6:50,0.024,0,SDR036,2015
8/17/2015 6:55,0.021,0,SDR036,2015
8/17/2015 7:00,0.019,0,SDR036,2015
8/17/2015 7:05,0.017,0,SDR036,2015
8/17/2015 7:10,0.015,0,SDR036,2015
8/17/2015 7:15,0.014,0,SDR036,2015
8/17/2015 7:20,0.013,0,SDR036,2015
8/17/2015 7:25,0.011,0,SDR036,2015
8/17/2015 7:30,0.01,0,SDR036,2015
8/17/2015 7:35,0.009,0,SDR036,2015
8/17/2015 7:40,0.008,0,SDR036,2015
8/17/2015 7:45,0.007,0,SDR036,2015
8/17/2015 7:50,0.007,0,SDR036,2015
8/17/2015 7:55,0.006,0,SDR036,2015
8/17/2015 8:00,0.005,0,SDR036,2015
8/17/2015 8:05,0.005,0,SDR036,2015
8/17/2015 8:10,0.004,0,SDR036,2015
8/17/2015 8:15,0.004,0,SDR036,2015
8/17/2015 8:20,0.004,0,SDR036,2015
8/17/2015 8:25,0.003,0,SDR036,2015
8/17/2015 8:30,0.003,0,SDR036,2015
8/17/2015 8:35,0.003,0,SDR036,2015
8/17/2015 8:40,0.002,0,SDR036,2015
8/17/2015 8:45,0.002,0,SDR036,2015
8/17/2015 8:50,0.002,0,SDR036,2015
8/17/2015 8:55,0.002,0,SDR036,2015
8/17/2015 9:00,0.002,0,SDR036,2015
8/17/2015 9:05,0.001,0,SDR036,2015
8/17/2015 9:10,0.001,0,SDR036,2015
8/17/2015 9:15,0.001,0,SDR036,2015
8/17/2015 9:20,0.001,0,SDR036,2015
8/17/2015 9:25,0.001,0,SDR036,2015
8/17/2015 9:30,0.001,0,SDR036,2015
8/17/2015 9:35,0.001,0,SDR036,2015
8/17/2015 9:40,0.001,0,SDR036,2015
8/17/2015 9:45,0.001,0,SDR036,2015
8/17/2015 9:50,0.001,0,SDR036,2015
8/17/2015 9:55,0,0,SDR036,2015
8/17/2015 10:00,0,0,SDR036,2015
8/17/2015 10:05,0,0,SDR036,2015
8/17/2015 10:10,0,0,SDR036,2015
8/17/2015 10:15,0,0,SDR036,2015
8/17/2015 10:20,0,0,SDR036,2015
8/17/2015 10:25,0,0,SDR036,2015
8/17/2015 10:30,0,0,SDR036,2015
8/17/2015 10:35,0,0,SDR036,2015
8/17/2015 10:40,0,0,SDR036,2015
8/17/2015 10:45,0,0,SDR036,2015
8/17/2015 10:50,0,0,SDR036,2015
8/17/2015 10:55,0,0,SDR036,2015
8/17/2015 11:00,0,0,SDR036,2015
8/17/2015 11:05,0,0,SDR036,2015
8/17/2015 11:10,0,0,SDR036,2015
8/17/2015 11:15,0,0,SDR036,2015
8/17/2015 11:20,0,0,SDR036,2015
8/17/2015 11:25,0,0,SDR036,2015
8/17/2015 11:30,0,0,SDR036,2015
8/17/2015 11:35,0,0,SDR036,2015
8/17/2015 11:40,0,0,SDR036,2015
8/17/2015 11:45,0,0,SDR036,2015
8/17/2015 11:50,0,0,SDR036,2015
8/17/2015 11:55,0,0,SDR036,2015
8/17/2015 12:00,0,0,SDR036,2015
8/17/2015 12:05,0,0,SDR036,2015
8/17/2015 12:10,0,0,SDR036,2015
8/17/2015 12:15,0,0,SDR036,2015
8/17/2015 12:20,0,0,SDR036,2015
8/17/2015 12:25,0,0,SDR036,2015
8/17/2015 12:30,0,0,SDR036,2015
8/17/2015 12:35,0,0,SDR036,2015
8/17/2015 12:40,0,0,SDR036,2015
8/17/2015 12:45,0,0,SDR036,2015
8/17/2015 12:50,0,0,SDR036,2015
8/17/2015 12:55,0,0,SDR036,2015
8/17/2015 13:00,0,0,SDR036,2015
8/17/2015 13:05,0,0,SDR036,2015
8/17/2015 13:10,0,0,SDR036,2015
8/17/2015 13:15,0,0,SDR036,2015
8/17/2015 13:20,0,0,SDR036,2015
8/17/2015 13:25,0,0,SDR036,2015
8/17/2015 13:30,0,0,SDR036,2015
8/17/2015 13:35,0,0,SDR036,2015
8/17/2015 13:40,0,0,SDR036,2015
8/17/2015 13:45,0,0,SDR036,2015
8/17/2015 13:50,0,0,SDR036,2015
8/17/2015 13:55,0,0,SDR036,2015
8/17/2015 14:00,0,0,SDR036,2015
8/17/2015 14:05,0,0,SDR036,2015
8/17/2015 14:10,0,0,SDR036,2015
8/17/2015 14:15,0,0,SDR036,2015
8/17/2015 14:20,0,0,SDR036,2015
8/17/2015 14:25,0,0,SDR036,2015
8/17/2015 14:30,0,0,SDR036,2015
8/17/2015 14:35,0,0,SDR036,2015
8/17/2015 14:40,0,0,SDR036,2015
8/17/2015 14:45,0,0,SDR036,2015
8/17/2015 14:50,0,0,SDR036,2015
8/17/2015 14:55,0,0,SDR036,2015
8/17/2015 15:00,0,0,SDR036,2015
8/17/2015 15:05,0,0,SDR036,2015
8/17/2015 15:10,0,0,SDR036,2015
8/17/2015 15:15,0,0,SDR036,2015
8/17/2015 15:20,0,0,SDR036,2015
8/17/2015 15:25,0,0,SDR036,2015
8/17/2015 15:30,0,0,SDR036,2015
8/17/2015 15:35,0,0,SDR036,2015
8/17/2015 15:40,0,0,SDR036,2015
8/17/2015 15:45,0,0,SDR036,2015
8/17/2015 15:50,0,0,SDR036,2015
8/17/2015 15:55,0,0,SDR036,2015
8/17/2015 16:00,0,0,SDR036,2015
8/17/2015 16:05,0,0,SDR036,2015
8/17/2015 16:10,0,0,SDR036,2015
8/17/2015 16:15,0,0,SDR036,2015
8/17/2015 16:20,0,0,SDR036,2015
8/17/2015 16:25,0,0,SDR036,2015
8/17/2015 16:30,0,0,SDR036,2015
8/17/2015 16:35,0,0,SDR036,2015
8/17/2015 16:40,0,0,SDR036,2015
8/17/2015 16:45,0,0,SDR036,2015
8/17/2015 16:50,0,0,SDR036,2015
8/17/2015 16:55,0,0,SDR036,2015
8/17/2015 17:00,0,0,SDR036,2015
8/17/2015 17:05,0,0,SDR036,2015
8/17/2015 17:10,0,0,SDR036,2015
8/17/2015 17:15,0,0,SDR036,2015
8/17/2015 17:20,0,0,SDR036,2015
8/17/2015 17:25,0,0,SDR036,2015
8/17/2015 17:30,0,0,SDR036,2015
8/17/2015 17:35,0,0,SDR036,2015
8/17/2015 17:40,0,0,SDR036,2015
8/17/2015 17:45,0,0,SDR036,2015
8/17/2015 17:50,0,0,SDR036,2015
8/17/2015 17:55,0,0,SDR036,2015
8/17/2015 18:00,0,0,SDR036,2015
8/17/2015 18:05,0,0,SDR036,2015
8/17/2015 18:10,0,0,SDR036,2015
8/17/2015 18:15,0,0,SDR036,2015
8/17/2015 18:20,0,0,SDR036,2015
8/17/2015 18:25,0,0,SDR036,2015
8/17/2015 18:30,0,0,SDR036,2015
8/17/2015 18:35,0,0,SDR036,2015
8/17/2015 18:40,0,0,SDR036,2015
8/17/2015 18:45,0,0,SDR036,2015
8/17/2015 18:50,0,0,SDR036,2015
8/17/2015 18:55,0,0,SDR036,2015
8/17/2015 19:00,0,0,SDR036,2015
8/17/2015 19:05,0,0,SDR036,2015
8/17/2015 19:10,0,0,SDR036,2015
8/17/2015 19:15,0,0,SDR036,2015
8/17/2015 19:20,0,0,SDR036,2015
8/17/2015 19:25,0,0,SDR036,2015
8/17/2015 19:30,0,0,SDR036,2015
8/17/2015 19:35,0,0,SDR036,2015
8/17/2015 19:40,0,0,SDR036,2015
8/17/2015 19:45,0,0,SDR036,2015
8/17/2015 19:50,0,0,SDR036,2015
8/17/2015 19:55,0,0,SDR036,2015
8/17/2015 20:00,0,0,SDR036,2015
8/17/2015 20:05,0,0,SDR036,2015
8/17/2015 20:10,0,0,SDR036,2015
8/17/2015 20:15,0,0,SDR036,2015
8/17/2015 20:20,0,0,SDR036,2015
8/17/2015 20:25,0,0,SDR036,2015
8/17/2015 20:30,0,0,SDR036,2015
8/17/2015 20:35,0,0,SDR036,2015
8/17/2015 20:40,0,0,SDR036,2015
8/17/2015 20:45,0,0,SDR036,2015
8/17/2015 20:50,0,0,SDR036,2015
8/17/2015 20:55,0,0,SDR036,2015
8/17/2015 21:00,0,0,SDR036,2015
8/17/2015 21:05,0,0,SDR036,2015
8/17/2015 21:10,0,0,SDR036,2015
8/17/2015 21:15,0,0,SDR036,2015
8/17/2015 21:20,0,0,SDR036,2015
8/17/2015 21:25,0,0,SDR036,2015
8/17/2015 21:30,0,0,SDR036,2015
8/17/2015 21:35,0,0,SDR036,2015
8/17/2015 21:40,0,0,SDR036,2015
8/17/2015 21:45,0,0,SDR036,2015
8/17/2015 21:50,0,0,SDR036,2015
8/17/2015 21:55,0,0,SDR036,2015
8/17/2015 22:00,0,0,SDR036,2015
8/17/2015 22:05,0,0,SDR036,2015
8/17/2015 22:10,0,0,SDR036,2015
8/17/2015 22:15,0,0,SDR036,2015
8/17/2015 22:20,0,0,SDR036,2015
8/17/2015 22:25,0,0,SDR036,2015
8/17/2015 22:30,0,0,SDR036,2015
8/17/2015 22:35,0,0,SDR036,2015
8/17/2015 22:40,0,0,SDR036,2015
8/17/2015 22:45,0,0,SDR036,2015
8/17/2015 22:50,0,0,SDR036,2015
8/17/2015 22:55,0,0,SDR036,2015
8/17/2015 23:00,0,0,SDR036,2015
8/17/2015 23:05,0,0,SDR036,2015
8/17/2015 23:10,0,0,SDR036,2015
8/17/2015 23:15,0,0,SDR036,2015
8/17/2015 23:20,0,0,SDR036,2015
8/17/2015 23:25,0,0,SDR036,2015
8/17/2015 23:30,0,0,SDR036,2015
8/17/2015 23:35,0,0,SDR036,2015
8/17/2015 23:40,0,0,SDR036,2015
8/17/2015 23:45,0,0,SDR036,2015
8/17/2015 23:50,0,0,SDR036,2015
8/17/2015 23:55,0,0,SDR036,2015
8/18/2015 0:00,0,0,SDR036,2015
8/18/2015 0:05,0,0,SDR036,2015
8/18/2015 0:10,0,0,SDR036,2015
8/18/2015 0:15,0,0,SDR036,2015
8/18/2015 0:20,0,0,SDR036,2015
8/18/2015 0:25,0,0,SDR036,2015
8/18/2015 0:30,0,0,SDR036,2015
8/18/2015 0:35,0,0,SDR036,2015
8/18/2015 0:40,0,0,SDR036,2015
8/18/2015 0:45,0,0,SDR036,2015
8/18/2015 0:50,0,0,SDR036,2015
8/18/2015 0:55,0,0,SDR036,2015
8/18/2015 1:00,0,0,SDR036,2015
8/18/2015 1:05,0,0,SDR036,2015
8/18/2015 1:10,0,0,SDR036,2015
8/18/2015 1:15,0,0,SDR036,2015
8/18/2015 1:20,0,0,SDR036,2015
8/18/2015 1:25,0,0,SDR036,2015
8/18/2015 1:30,0,0,SDR036,2015
8/18/2015 1:35,0,0,SDR036,2015
8/18/2015 1:40,0,0,SDR036,2015
8/18/2015 1:45,0,0,SDR036,2015
8/18/2015 1:50,0,0,SDR036,2015
8/18/2015 1:55,0,0,SDR036,2015
8/18/2015 2:00,0,0,SDR036,2015
8/18/2015 2:05,0,0,SDR036,2015
8/18/2015 2:10,0,0,SDR036,2015
8/18/2015 2:15,0,0,SDR036,2015
8/18/2015 2:20,0,0,SDR036,2015
8/18/2015 2:25,0,0,SDR036,2015
8/18/2015 2:30,0,0,SDR036,2015
8/18/2015 2:35,0,0,SDR036,2015
8/18/2015 2:40,0,0,SDR036,2015
8/18/2015 2:45,0,0,SDR036,2015
8/18/2015 2:50,0,0,SDR036,2015
8/18/2015 2:55,0.025,0,SDR036,2015
8/18/2015 3:00,0.068,0.003,SDR036,2015
8/18/2015 3:05,0.113,0.01,SDR036,2015
8/18/2015 3:10,0.166,0.025,SDR036,2015
8/18/2015 3:15,0.218,0.05,SDR036,2015
8/18/2015 3:20,0.259,0.077,SDR036,2015
8/18/2015 3:25,0.301,0.112,SDR036,2015
8/18/2015 3:30,0.347,0.159,SDR036,2015
8/18/2015 3:35,0.374,0.192,SDR036,2015
8/18/2015 3:40,0.395,0.221,SDR036,2015
8/18/2015 3:45,0.415,0.25,SDR036,2015
8/18/2015 3:50,0.425,0.265,SDR036,2015
8/18/2015 3:55,0.43,0.273,SDR036,2015
8/18/2015 4:00,0.431,0.274,SDR036,2015
8/18/2015 4:05,0.419,0.255,SDR036,2015
8/18/2015 4:10,0.403,0.232,SDR036,2015
8/18/2015 4:15,0.384,0.205,SDR036,2015
8/18/2015 4:20,0.368,0.185,SDR036,2015
8/18/2015 4:25,0.349,0.162,SDR036,2015
8/18/2015 4:30,0.336,0.148,SDR036,2015
8/18/2015 4:35,0.316,0.126,SDR036,2015
8/18/2015 4:40,0.289,0.101,SDR036,2015
8/18/2015 4:45,0.269,0.084,SDR036,2015
8/18/2015 4:50,0.285,0.097,SDR036,2015
8/18/2015 4:55,0.321,0.131,SDR036,2015
8/18/2015 5:00,0.335,0.146,SDR036,2015
8/18/2015 5:05,0.348,0.161,SDR036,2015
8/18/2015 5:10,0.353,0.166,SDR036,2015
8/18/2015 5:15,0.352,0.165,SDR036,2015
8/18/2015 5:20,0.364,0.18,SDR036,2015
8/18/2015 5:25,0.387,0.21,SDR036,2015
8/18/2015 5:30,0.422,0.26,SDR036,2015
8/18/2015 5:35,0.452,0.309,SDR036,2015
8/18/2015 5:40,0.457,0.318,SDR036,2015
8/18/2015 5:45,0.459,0.321,SDR036,2015
8/18/2015 5:50,0.457,0.318,SDR036,2015
8/18/2015 5:55,0.446,0.299,SDR036,2015
8/18/2015 6:00,0.427,0.269,SDR036,2015
8/18/2015 6:05,0.397,0.224,SDR036,2015
8/18/2015 6:10,0.38,0.2,SDR036,2015
8/18/2015 6:15,0.355,0.169,SDR036,2015
8/18/2015 6:20,0.332,0.143,SDR036,2015
8/18/2015 6:25,0.304,0.114,SDR036,2015
8/18/2015 6:30,0.28,0.093,SDR036,2015
8/18/2015 6:35,0.259,0.077,SDR036,2015
8/18/2015 6:40,0.249,0.07,SDR036,2015
8/18/2015 6:45,0.23,0.057,SDR036,2015
8/18/2015 6:50,0.213,0.047,SDR036,2015
8/18/2015 6:55,0.196,0.038,SDR036,2015
8/18/2015 7:00,0.177,0.03,SDR036,2015
8/18/2015 7:05,0.165,0.025,SDR036,2015
8/18/2015 7:10,0.149,0.019,SDR036,2015
8/18/2015 7:15,0.134,0.015,SDR036,2015
8/18/2015 7:20,0.12,0.011,SDR036,2015
8/18/2015 7:25,0.115,0.01,SDR036,2015
8/18/2015 7:30,0.104,0.008,SDR036,2015
8/18/2015 7:35,0.095,0.006,SDR036,2015
8/18/2015 7:40,0.087,0.005,SDR036,2015
8/18/2015 7:45,0.078,0.004,SDR036,2015
8/18/2015 7:50,0.071,0.003,SDR036,2015
8/18/2015 7:55,0.064,0.002,SDR036,2015
8/18/2015 8:00,0.058,0.002,SDR036,2015
8/18/2015 8:05,0.052,0.001,SDR036,2015
8/18/2015 8:10,0.047,0.001,SDR036,2015
8/18/2015 8:15,0.042,0.001,SDR036,2015
8/18/2015 8:20,0.038,0.001,SDR036,2015
8/18/2015 8:25,0.034,0,SDR036,2015
8/18/2015 8:30,0.031,0,SDR036,2015
8/18/2015 8:35,0.028,0,SDR036,2015
8/18/2015 8:40,0.025,0,SDR036,2015
8/18/2015 8:45,0.022,0,SDR036,2015
8/18/2015 8:50,0.02,0,SDR036,2015
8/18/2015 8:55,0.018,0,SDR036,2015
8/18/2015 9:00,0.016,0,SDR036,2015
8/18/2015 9:05,0.015,0,SDR036,2015
8/18/2015 9:10,0.013,0,SDR036,2015
8/18/2015 9:15,0.012,0,SDR036,2015
8/18/2015 9:20,0.011,0,SDR036,2015
8/18/2015 9:25,0.01,0,SDR036,2015
8/18/2015 9:30,0.009,0,SDR036,2015
8/18/2015 9:35,0.008,0,SDR036,2015
8/18/2015 9:40,0.007,0,SDR036,2015
8/18/2015 9:45,0.006,0,SDR036,2015
8/18/2015 9:50,0.006,0,SDR036,2015
8/18/2015 9:55,0.005,0,SDR036,2015
8/18/2015 10:00,0.005,0,SDR036,2015
8/18/2015 10:05,0.004,0,SDR036,2015
8/18/2015 10:10,0.004,0,SDR036,2015
8/18/2015 10:15,0.003,0,SDR036,2015
8/18/2015 10:20,0.003,0,SDR036,2015
8/18/2015 10:25,0.003,0,SDR036,2015
8/18/2015 10:30,0.002,0,SDR036,2015
8/18/2015 10:35,0.002,0,SDR036,2015
8/18/2015 10:40,0.002,0,SDR036,2015
8/18/2015 10:45,0.002,0,SDR036,2015
8/18/2015 10:50,0.002,0,SDR036,2015
8/18/2015 10:55,0.001,0,SDR036,2015
8/18/2015 11:00,0.001,0,SDR036,2015
8/18/2015 11:05,0.001,0,SDR036,2015
8/18/2015 11:10,0.001,0,SDR036,2015
8/18/2015 11:15,0.001,0,SDR036,2015
8/18/2015 11:20,0.001,0,SDR036,2015
8/18/2015 11:25,0.001,0,SDR036,2015
8/18/2015 11:30,0.001,0,SDR036,2015
8/18/2015 11:35,0.001,0,SDR036,2015
8/18/2015 11:40,0.001,0,SDR036,2015
8/18/2015 11:45,0.001,0,SDR036,2015
8/18/2015 11:50,0,0,SDR036,2015
8/18/2015 11:55,0,0,SDR036,2015
8/18/2015 12:00,0,0,SDR036,2015
8/18/2015 12:05,0,0,SDR036,2015
8/18/2015 12:10,0,0,SDR036,2015
8/18/2015 12:15,0,0,SDR036,2015
8/18/2015 12:20,0,0,SDR036,2015
8/18/2015 12:25,0,0,SDR036,2015
8/18/2015 12:30,0,0,SDR036,2015
8/18/2015 12:35,0,0,SDR036,2015
8/18/2015 12:40,0,0,SDR036,2015
8/18/2015 12:45,0,0,SDR036,2015
8/18/2015 12:50,0,0,SDR036,2015
8/18/2015 12:55,0,0,SDR036,2015
8/18/2015 13:00,0,0,SDR036,2015
8/18/2015 13:05,0,0,SDR036,2015
8/18/2015 13:10,0,0,SDR036,2015
8/18/2015 13:15,0,0,SDR036,2015
8/18/2015 13:20,0,0,SDR036,2015
8/18/2015 13:25,0,0,SDR036,2015
8/18/2015 13:30,0,0,SDR036,2015
8/18/2015 13:35,0,0,SDR036,2015
8/18/2015 13:40,0,0,SDR036,2015
8/18/2015 13:45,0,0,SDR036,2015
8/18/2015 13:50,0,0,SDR036,2015
8/18/2015 13:55,0,0,SDR036,2015
8/18/2015 14:00,0,0,SDR036,2015
8/18/2015 14:05,0,0,SDR036,2015
8/18/2015 14:10,0,0,SDR036,2015
8/18/2015 14:15,0,0,SDR036,2015
8/18/2015 14:20,0,0,SDR036,2015
8/18/2015 14:25,0,0,SDR036,2015
8/18/2015 14:30,0,0,SDR036,2015
8/18/2015 14:35,0,0,SDR036,2015
8/18/2015 14:40,0,0,SDR036,2015
8/18/2015 14:45,0,0,SDR036,2015
8/18/2015 14:50,0,0,SDR036,2015
8/18/2015 14:55,0,0,SDR036,2015
8/18/2015 15:00,0,0,SDR036,2015
8/18/2015 15:05,0,0,SDR036,2015
8/18/2015 15:10,0,0,SDR036,2015
8/18/2015 15:15,0,0,SDR036,2015
8/18/2015 15:20,0,0,SDR036,2015
8/18/2015 15:25,0,0,SDR036,2015
8/18/2015 15:30,0,0,SDR036,2015
8/18/2015 15:35,0,0,SDR036,2015
8/18/2015 15:40,0,0,SDR036,2015
8/18/2015 15:45,0,0,SDR036,2015
8/18/2015 15:50,0,0,SDR036,2015
8/18/2015 15:55,0,0,SDR036,2015
8/18/2015 16:00,0,0,SDR036,2015
8/18/2015 16:05,0,0,SDR036,2015
8/18/2015 16:10,0,0,SDR036,2015
8/18/2015 16:15,0,0,SDR036,2015
8/18/2015 16:20,0,0,SDR036,2015
8/18/2015 16:25,0,0,SDR036,2015
8/18/2015 16:30,0,0,SDR036,2015
8/18/2015 16:35,0,0,SDR036,2015
8/18/2015 16:40,0,0,SDR036,2015
8/18/2015 16:45,0,0,SDR036,2015
8/18/2015 16:50,0,0,SDR036,2015
8/18/2015 16:55,0,0,SDR036,2015
8/18/2015 17:00,0,0,SDR036,2015
8/18/2015 17:05,0,0,SDR036,2015
8/18/2015 17:10,0,0,SDR036,2015
8/18/2015 17:15,0,0,SDR036,2015
8/18/2015 17:20,0,0,SDR036,2015
8/18/2015 17:25,0,0,SDR036,2015
8/18/2015 17:30,0,0,SDR036,2015
8/18/2015 17:35,0,0,SDR036,2015
8/18/2015 17:40,0,0,SDR036,2015
8/18/2015 17:45,0,0,SDR036,2015
8/18/2015 17:50,0,0,SDR036,2015
8/18/2015 17:55,0,0,SDR036,2015
8/18/2015 18:00,0,0,SDR036,2015
8/18/2015 18:05,0,0,SDR036,2015
8/18/2015 18:10,0,0,SDR036,2015
8/18/2015 18:15,0,0,SDR036,2015
8/18/2015 18:20,0,0,SDR036,2015
8/18/2015 18:25,0,0,SDR036,2015
8/18/2015 18:30,0,0,SDR036,2015
8/18/2015 18:35,0,0,SDR036,2015
8/18/2015 18:40,0,0,SDR036,2015
8/18/2015 18:45,0,0,SDR036,2015
8/18/2015 18:50,0,0,SDR036,2015
8/18/2015 18:55,0,0,SDR036,2015
8/18/2015 19:00,0,0,SDR036,2015
8/18/2015 19:05,0,0,SDR036,2015
8/18/2015 19:10,0,0,SDR036,2015
8/18/2015 19:15,0.002,0,SDR036,2015
8/18/2015 19:20,0.002,0,SDR036,2015
8/18/2015 19:25,0.002,0,SDR036,2015
8/18/2015 19:30,0.001,0,SDR036,2015
8/18/2015 19:35,0.001,0,SDR036,2015
8/18/2015 19:40,0.001,0,SDR036,2015
8/18/2015 19:45,0.001,0,SDR036,2015
8/18/2015 19:50,0.001,0,SDR036,2015
8/18/2015 19:55,0.001,0,SDR036,2015
8/18/2015 20:00,0.001,0,SDR036,2015
8/18/2015 20:05,0.001,0,SDR036,2015
8/18/2015 20:10,0.001,0,SDR036,2015
8/18/2015 20:15,0.001,0,SDR036,2015
8/18/2015 20:20,0.001,0,SDR036,2015
8/18/2015 20:25,0,0,SDR036,2015
8/18/2015 20:30,0,0,SDR036,2015
8/18/2015 20:35,0,0,SDR036,2015
8/18/2015 20:40,0.004,0,SDR036,2015
8/18/2015 20:45,0.003,0,SDR036,2015
8/18/2015 20:50,0.003,0,SDR036,2015
8/18/2015 20:55,0.003,0,SDR036,2015
8/18/2015 21:00,0.009,0,SDR036,2015
8/18/2015 21:05,0.008,0,SDR036,2015
8/18/2015 21:10,0.007,0,SDR036,2015
8/18/2015 21:15,0.01,0,SDR036,2015
8/18/2015 21:20,0.009,0,SDR036,2015
8/18/2015 21:25,0.008,0,SDR036,2015
8/18/2015 21:30,0.007,0,SDR036,2015
8/18/2015 21:35,0.007,0,SDR036,2015
8/18/2015 21:40,0.006,0,SDR036,2015
8/18/2015 21:45,0.005,0,SDR036,2015
8/18/2015 21:50,0.005,0,SDR036,2015
8/18/2015 21:55,0.004,0,SDR036,2015
8/18/2015 22:00,0.004,0,SDR036,2015
8/18/2015 22:05,0.003,0,SDR036,2015
8/18/2015 22:10,0.003,0,SDR036,2015
8/18/2015 22:15,0.003,0,SDR036,2015
8/18/2015 22:20,0.003,0,SDR036,2015
8/18/2015 22:25,0.002,0,SDR036,2015
8/18/2015 22:30,0.002,0,SDR036,2015
8/18/2015 22:35,0.002,0,SDR036,2015
8/18/2015 22:40,0.002,0,SDR036,2015
8/18/2015 22:45,0.001,0,SDR036,2015
8/18/2015 22:50,0.001,0,SDR036,2015
8/18/2015 22:55,0.001,0,SDR036,2015
8/18/2015 23:00,0.001,0,SDR036,2015
8/18/2015 23:05,0.005,0,SDR036,2015
8/18/2015 23:10,0.008,0,SDR036,2015
8/18/2015 23:15,0.007,0,SDR036,2015
8/18/2015 23:20,0.007,0,SDR036,2015
8/18/2015 23:25,0.006,0,SDR036,2015
8/18/2015 23:30,0.005,0,SDR036,2015
8/18/2015 23:35,0.005,0,SDR036,2015
8/18/2015 23:40,0.004,0,SDR036,2015
8/18/2015 23:45,0.004,0,SDR036,2015
8/18/2015 23:50,0.004,0,SDR036,2015
8/18/2015 23:55,0.003,0,SDR036,2015
8/19/2015 0:00,0.003,0,SDR036,2015
8/19/2015 0:05,0.003,0,SDR036,2015
8/19/2015 0:10,0.003,0,SDR036,2015
8/19/2015 0:15,0.005,0,SDR036,2015
8/19/2015 0:20,0.004,0,SDR036,2015
8/19/2015 0:25,0.004,0,SDR036,2015
8/19/2015 0:30,0.004,0,SDR036,2015
8/19/2015 0:35,0.003,0,SDR036,2015
8/19/2015 0:40,0.003,0,SDR036,2015
8/19/2015 0:45,0.003,0,SDR036,2015
8/19/2015 0:50,0.002,0,SDR036,2015
8/19/2015 0:55,0.002,0,SDR036,2015
8/19/2015 1:00,0.002,0,SDR036,2015
8/19/2015 1:05,0.002,0,SDR036,2015
8/19/2015 1:10,0.002,0,SDR036,2015
8/19/2015 1:15,0.001,0,SDR036,2015
8/19/2015 1:20,0.001,0,SDR036,2015
8/19/2015 1:25,0.001,0,SDR036,2015
8/19/2015 1:30,0.001,0,SDR036,2015
8/19/2015 1:35,0.001,0,SDR036,2015
8/19/2015 1:40,0.001,0,SDR036,2015
8/19/2015 1:45,0.001,0,SDR036,2015
8/19/2015 1:50,0.001,0,SDR036,2015
8/19/2015 1:55,0.001,0,SDR036,2015
8/19/2015 2:00,0.001,0,SDR036,2015
8/19/2015 2:05,0,0,SDR036,2015
8/19/2015 2:10,0,0,SDR036,2015
8/19/2015 2:15,0,0,SDR036,2015
8/19/2015 2:20,0,0,SDR036,2015
8/19/2015 2:25,0,0,SDR036,2015
8/19/2015 2:30,0,0,SDR036,2015
8/19/2015 2:35,0,0,SDR036,2015
8/19/2015 2:40,0,0,SDR036,2015
8/19/2015 2:45,0,0,SDR036,2015
8/19/2015 2:50,0,0,SDR036,2015
8/19/2015 2:55,0,0,SDR036,2015
8/19/2015 3:00,0,0,SDR036,2015
8/19/2015 3:05,0,0,SDR036,2015
8/19/2015 3:10,0,0,SDR036,2015
8/19/2015 3:15,0,0,SDR036,2015
8/19/2015 3:20,0,0,SDR036,2015
8/19/2015 3:25,0,0,SDR036,2015
8/19/2015 3:30,0,0,SDR036,2015
8/19/2015 3:35,0,0,SDR036,2015
8/19/2015 3:40,0,0,SDR036,2015
8/19/2015 3:45,0,0,SDR036,2015
8/19/2015 3:50,0,0,SDR036,2015
8/19/2015 3:55,0,0,SDR036,2015
8/19/2015 4:00,0,0,SDR036,2015
8/19/2015 4:05,0,0,SDR036,2015
8/19/2015 4:10,0,0,SDR036,2015
8/19/2015 4:15,0,0,SDR036,2015
8/19/2015 4:20,0,0,SDR036,2015
8/19/2015 4:25,0,0,SDR036,2015
8/19/2015 4:30,0,0,SDR036,2015
8/19/2015 4:35,0,0,SDR036,2015
8/19/2015 4:40,0,0,SDR036,2015
8/19/2015 4:45,0,0,SDR036,2015
8/19/2015 4:50,0,0,SDR036,2015
8/19/2015 4:55,0,0,SDR036,2015
8/19/2015 5:00,0,0,SDR036,2015
8/19/2015 5:05,0,0,SDR036,2015
8/19/2015 5:10,0,0,SDR036,2015
8/19/2015 5:15,0,0,SDR036,2015
8/19/2015 5:20,0,0,SDR036,2015
8/19/2015 5:25,0,0,SDR036,2015
8/19/2015 5:30,0,0,SDR036,2015
8/19/2015 5:35,0,0,SDR036,2015
8/19/2015 5:40,0,0,SDR036,2015
8/19/2015 5:45,0,0,SDR036,2015
8/19/2015 5:50,0,0,SDR036,2015
8/19/2015 5:55,0,0,SDR036,2015
8/19/2015 6:00,0,0,SDR036,2015
8/19/2015 6:05,0,0,SDR036,2015
8/19/2015 6:10,0,0,SDR036,2015
